player_name,venue,matches_x,runs,balls_x,fours,sixes,dismissals,strike_rate,avg,matches_y,balls_y,runs_conceded,wickets,economy,bowling_avg,city,country
RD Berrington,"The Village, Malahide",,0.0,,0.0,0.0,0.0,,,1.0,4.0,4.0,4.0,6.0,1.0,Dublin,
RD Berrington,"Vidarbha Cricket Association Stadium, Jamtha",1.0,7.0,4.0,1.0,0.0,4.0,175.0,1.75,,,,,0.0,0.0,Nagpur,
RD Chahar,Dubai International Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,4.0,6.0,4.0,9.0,1.5,,
RD Gaikwad,Harare Sports Club,2.0,17.0,11.0,1.0,1.0,11.0,154.55,1.55,,,,,0.0,0.0,,
RD Gaikwad,Zhejiang University of Technology Cricket Field,2.0,12.0,17.0,2.0,0.0,17.0,70.59,0.71,,,,,0.0,0.0,Hangzhou,
RD Rickelton,"Kingsmead, Durban",1.0,20.0,8.0,3.0,1.0,8.0,250.0,2.5,,,,,0.0,0.0,Durban,
RD Rickelton,"St George's Park, Gqeberha",1.0,13.0,11.0,2.0,0.0,11.0,118.18,1.18,,,,,0.0,0.0,Gqeberha,
RD Rickelton,"SuperSport Park, Centurion",2.0,14.0,12.0,1.0,1.0,12.0,116.67,1.17,,,,,0.0,0.0,Centurion,
RD Rickelton,"The Wanderers Stadium, Johannesburg",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Johannesburg,
RDB Ahir,"National Stadium, Hamilton",1.0,1.0,4.0,0.0,0.0,4.0,25.0,0.25,1.0,1.0,1.0,1.0,6.0,1.0,Hamilton,
RE van der Merwe,Adelaide Oval,,0.0,,0.0,0.0,0.0,,,1.0,2.0,1.0,2.0,3.0,0.5,Adelaide,
RE van der Merwe,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),3.0,4.0,4.0,0.0,0.0,4.0,100.0,1.0,3.0,11.0,5.0,11.0,2.73,0.45,Al Amarat,
RE van der Merwe,Hazelaarweg,3.0,27.0,15.0,3.0,1.0,15.0,180.0,1.8,2.0,2.0,1.0,2.0,3.0,0.5,Rotterdam,
RE van der Merwe,Himachal Pradesh Cricket Association Stadium,1.0,2.0,2.0,0.0,0.0,2.0,100.0,1.0,,,,,0.0,0.0,Dharamsala,
RE van der Merwe,ICC Academy,,0.0,,0.0,0.0,0.0,,,1.0,2.0,2.0,2.0,6.0,1.0,Dubai,
RE van der Merwe,Perth Stadium,1.0,5.0,6.0,0.0,0.0,6.0,83.33,0.83,1.0,5.0,6.0,5.0,7.2,1.2,Perth,
RE van der Merwe,Sheikh Zayed Stadium,1.0,35.0,15.0,6.0,0.0,15.0,233.33,2.33,1.0,9.0,8.0,9.0,5.33,0.89,Abu Dhabi,
RE van der Merwe,"Titwood, Glasgow",1.0,7.0,2.0,0.0,1.0,2.0,350.0,3.5,,,,,0.0,0.0,Glasgow,
RE van der Merwe,"Tribhuvan University International Cricket Ground, Kirtipur",2.0,7.0,4.0,1.0,0.0,4.0,175.0,1.75,3.0,18.0,23.0,18.0,7.67,1.28,Kirtipur,
RG Aga,ICC Global Cricket Academy,1.0,11.0,8.0,1.0,0.0,8.0,137.5,1.38,1.0,4.0,5.0,4.0,7.5,1.25,Dubai,
RG Aga,Mombasa Sports Club Ground,3.0,9.0,10.0,0.0,0.0,10.0,90.0,0.9,,,,,0.0,0.0,,
RG Aga,Sharjah Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,2.0,0.0,2.0,0.0,0.0,Sharjah,
RG Mukasa,"United Cricket Club Ground, Windhoek",1.0,3.0,5.0,0.0,0.0,5.0,60.0,0.6,,,,,0.0,0.0,Windhoek,
RG Sharma,Adelaide Oval,1.0,2.0,8.0,0.0,0.0,8.0,25.0,0.25,,,,,0.0,0.0,Adelaide,
RG Sharma,Dubai International Cricket Stadium,5.0,56.0,43.0,5.0,4.0,43.0,130.23,1.3,,,,,0.0,0.0,,
RG Sharma,"Eden Gardens, Kolkata",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Kolkata,
RG Sharma,"JSCA International Stadium Complex, Ranchi",1.0,15.0,5.0,0.0,2.0,5.0,300.0,3.0,,,,,0.0,0.0,Ranchi,
RG Sharma,M Chinnaswamy Stadium,1.0,8.0,4.0,0.0,1.0,4.0,200.0,2.0,,,,,0.0,0.0,Bangalore,
RG Sharma,Melbourne Cricket Ground,1.0,4.0,7.0,0.0,0.0,7.0,57.14,0.57,,,,,0.0,0.0,,
RG Sharma,"Nassau County International Cricket Stadium, New York",2.0,15.0,15.0,1.0,1.0,15.0,100.0,1.0,,,,,0.0,0.0,New York,
RG Sharma,"R.Premadasa Stadium, Khettarama",3.0,44.0,29.0,5.0,1.0,29.0,151.72,1.52,,,,,0.0,0.0,Colombo,
RG Sharma,Saurashtra Cricket Association Stadium,2.0,29.0,17.0,3.0,2.0,17.0,170.59,1.71,,,,,0.0,0.0,Rajkot,
RG Sharma,Shere Bangla National Stadium,2.0,29.0,21.0,2.0,2.0,21.0,138.1,1.38,,,,,0.0,0.0,Mirpur,
RG Sharma,"Sir Vivian Richards Stadium, North Sound, Antigua",1.0,8.0,5.0,1.0,0.0,5.0,160.0,1.6,,,,,0.0,0.0,North Sound,
RG Sharma,Sydney Cricket Ground,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,,,,,0.0,0.0,,
RG Sharma,"The Village, Malahide",1.0,13.0,10.0,0.0,1.0,10.0,130.0,1.3,,,,,0.0,0.0,Dublin,
RI Ahmed,Hazelaarweg,1.0,7.0,10.0,0.0,0.0,10.0,70.0,0.7,,,,,0.0,0.0,Rotterdam,
RJ Campbell,"Vidarbha Cricket Association Stadium, Jamtha",,0.0,,0.0,0.0,0.0,,,1.0,3.0,3.0,3.0,6.0,1.0,Nagpur,
RJ Gleeson,"Gaddafi Stadium, Lahore",,0.0,,0.0,0.0,0.0,,,1.0,15.0,26.0,15.0,10.4,1.73,Lahore,
RJ Gleeson,"National Stadium, Karachi",,0.0,,0.0,0.0,0.0,,,1.0,9.0,10.0,9.0,6.67,1.11,Karachi,
RJ Pierre,"Gahanga International Cricket Stadium, Rwanda",,0.0,,0.0,0.0,0.0,,,2.0,11.0,18.0,11.0,9.82,1.64,Kigali City,
RJ Trott,ICC Academy Ground No 2,,0.0,,0.0,0.0,0.0,,,1.0,4.0,9.0,4.0,13.5,2.25,Dubai,
RJ Trott,"Sir Vivian Richards Stadium, North Sound, Antigua",,0.0,,0.0,0.0,0.0,,,1.0,7.0,7.0,7.0,6.0,1.0,North Sound,
RJ Trott,"White Hill Field, Sandys Parish",,0.0,,0.0,0.0,0.0,,,1.0,13.0,19.0,13.0,8.77,1.46,Hamilton,
RJW Topley,Dubai International Cricket Stadium,,0.0,,0.0,0.0,0.0,,,1.0,2.0,0.0,2.0,0.0,0.0,,
RJW Topley,"Edgbaston, Birmingham",,0.0,,0.0,0.0,0.0,,,1.0,15.0,25.0,15.0,10.0,1.67,Birmingham,
RJW Topley,"Gaddafi Stadium, Lahore",,0.0,,0.0,0.0,0.0,,,2.0,32.0,41.0,32.0,7.69,1.28,Lahore,
RJW Topley,"National Stadium, Karachi",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,34.0,33.0,34.0,5.82,0.97,Karachi,
RJW Topley,"Sir Vivian Richards Stadium, North Sound, Antigua",,0.0,,0.0,0.0,0.0,,,1.0,6.0,3.0,6.0,3.0,0.5,North Sound,
RJW Topley,"The Rose Bowl, Southampton",1.0,3.0,5.0,0.0,0.0,5.0,60.0,0.6,1.0,6.0,4.0,6.0,4.0,0.67,Southampton,
RK Kiseto,Gahanga International Cricket Stadium. Rwanda,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,,,,,0.0,0.0,Kigali City,
RK Paudel,"Arnos Vale Ground, Kingstown, St Vincent",1.0,1.0,6.0,0.0,0.0,6.0,16.67,0.17,1.0,12.0,11.0,12.0,5.5,0.92,Kingstown,
RK Paudel,"Grand Prairie Stadium, Dallas",2.0,23.0,21.0,1.0,0.0,21.0,109.52,1.1,,,,,0.0,0.0,Dallas,
RK Paudel,"Maple Leaf North-West Ground, King City",4.0,53.0,59.0,3.0,2.0,59.0,89.83,0.9,1.0,1.0,0.0,1.0,0.0,0.0,King City,
RK Paudel,"Titwood, Glasgow",3.0,15.0,13.0,2.0,0.0,13.0,115.38,1.15,,,,,0.0,0.0,Glasgow,
RK Paudel,"Tribhuvan University International Cricket Ground, Kirtipur",3.0,68.0,47.0,6.0,3.0,47.0,144.68,1.45,3.0,16.0,8.0,16.0,3.0,0.5,Kirtipur,
RK Paudel,Zhejiang University of Technology Cricket Field,1.0,3.0,5.0,0.0,0.0,5.0,60.0,0.6,1.0,5.0,1.0,5.0,1.2,0.2,Hangzhou,
RK Singh,"Arun Jaitley Stadium, Delhi",1.0,48.0,24.0,5.0,3.0,24.0,200.0,2.0,,,,,0.0,0.0,Delhi,
RK Singh,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Visakhapatnam,
RK Singh,Dubai International Cricket Stadium,1.0,4.0,1.0,1.0,0.0,1.0,400.0,4.0,,,,,0.0,0.0,,
RK Singh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1.0,8.0,5.0,0.0,1.0,5.0,160.0,1.6,,,,,0.0,0.0,Hyderabad,
RL Chase,"Arnos Vale Ground, Kingstown, St Vincent",3.0,33.0,50.0,0.0,2.0,50.0,66.0,0.66,3.0,50.0,40.0,50.0,4.8,0.8,Kingstown,
RL Chase,"Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium, Chattogram",2.0,67.0,45.0,6.0,1.0,45.0,148.89,1.49,2.0,43.0,44.0,43.0,6.14,1.02,Chattogram,
RL Chase,"Bready Cricket Club, Magheramason, Bready",,0.0,,0.0,0.0,0.0,,,1.0,4.0,10.0,4.0,15.0,2.5,Bready,
RL Chase,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",3.0,36.0,38.0,2.0,0.0,38.0,94.74,0.95,4.0,53.0,55.0,53.0,6.23,1.04,Lauderhill,
RL Chase,"Eden Gardens, Kolkata",1.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,28.0,19.0,28.0,4.07,0.68,Kolkata,
RL Chase,"Kensington Oval, Bridgetown, Barbados",,0.0,,0.0,0.0,0.0,,,1.0,11.0,8.0,11.0,4.36,0.73,Bridgetown,
RL Chase,"Providence Stadium, Guyana",,0.0,,0.0,0.0,0.0,,,1.0,13.0,12.0,13.0,5.54,0.92,Providence,
RL Chase,Sharjah Cricket Stadium,1.0,32.0,37.0,2.0,0.0,37.0,86.49,0.86,,,,,0.0,0.0,Sharjah,
RM Haq,Dubai International Cricket Stadium,2.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,,,,,0.0,0.0,,
RM Siri,"Sir Vivian Richards Stadium, North Sound, Antigua",2.0,6.0,7.0,0.0,0.0,7.0,85.71,0.86,,,,,0.0,0.0,North Sound,
RN Patel,Entebbe Cricket Oval,1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,,,,,0.0,0.0,Entebbe,
RN Patel,"Gymkhana Club Ground, Nairobi",5.0,17.0,19.0,2.0,1.0,19.0,89.47,0.89,,,,,0.0,0.0,Nairobi,
RN Patel,Integrated Polytechnic Regional Centre,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Kigali City,
RN ten Doeschate,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,11.0,10.0,1.0,0.0,10.0,110.0,1.1,,,,,0.0,0.0,Al Amarat,
RN ten Doeschate,Dubai International Cricket Stadium,2.0,18.0,12.0,0.0,1.0,12.0,150.0,1.5,,,,,0.0,0.0,,
RN ten Doeschate,ICC Academy,1.0,19.0,11.0,1.0,1.0,11.0,172.73,1.73,,,,,0.0,0.0,Dubai,
RN ten Doeschate,Lord's,1.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,,,,,0.0,0.0,London,
ROC Dunka,"Jimmy Powell Oval, Cayman Islands",2.0,1.0,4.0,0.0,0.0,4.0,25.0,0.25,1.0,1.0,1.0,1.0,6.0,1.0,George Town,
ROC Dunka,"Maple Leaf North-East Ground, King City",,0.0,,0.0,0.0,0.0,,,1.0,5.0,7.0,5.0,8.4,1.4,King City,
ROC Dunka,"Maple Leaf North-West Ground, King City",2.0,6.0,5.0,1.0,0.0,5.0,120.0,1.2,1.0,1.0,0.0,1.0,0.0,0.0,King City,
ROC Dunka,"National Stadium, Hamilton",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,14.0,20.0,14.0,8.57,1.43,Hamilton,
ROC Dunka,"White Hill Field, Sandys Parish",1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,6.0,4.0,9.0,1.5,Hamilton,
RP Burl,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1.0,10.0,15.0,0.0,0.0,15.0,66.67,0.67,,,,,0.0,0.0,Brisbane,
RP Burl,"Castle Avenue, Dublin",,0.0,,0.0,0.0,0.0,,,2.0,10.0,14.0,10.0,8.4,1.4,Dublin,
RP Burl,Harare Sports Club,11.0,191.0,117.0,12.0,13.0,117.0,163.25,1.63,9.0,80.0,109.0,80.0,8.17,1.36,,
RP Burl,Indian Association Ground,2.0,33.0,22.0,3.0,2.0,22.0,150.0,1.5,2.0,8.0,7.0,8.0,5.25,0.88,Singapore,
RP Burl,Melbourne Cricket Ground,,0.0,,0.0,0.0,0.0,,,1.0,5.0,13.0,5.0,15.6,2.6,,
RP Burl,Perth Stadium,1.0,9.0,13.0,0.0,0.0,13.0,69.23,0.69,1.0,2.0,2.0,2.0,6.0,1.0,Perth,
RP Burl,"Queens Sports Club, Bulawayo",6.0,36.0,32.0,2.0,2.0,32.0,112.5,1.12,3.0,37.0,43.0,37.0,6.97,1.16,Bulawayo,
RP Burl,Rawalpindi Cricket Stadium,2.0,27.0,27.0,1.0,0.0,27.0,100.0,1.0,1.0,8.0,13.0,8.0,9.75,1.62,,
RP Burl,"Shere Bangla National Stadium, Mirpur",2.0,39.0,37.0,3.0,2.0,37.0,105.41,1.05,1.0,2.0,2.0,2.0,6.0,1.0,Dhaka,
RP Burl,"United Cricket Club Ground, Windhoek",3.0,15.0,7.0,1.0,1.0,7.0,214.29,2.14,2.0,14.0,14.0,14.0,6.0,1.0,Windhoek,
RP Burl,"Wanderers Cricket Ground, Windhoek",1.0,13.0,8.0,0.0,1.0,8.0,162.5,1.62,,,,,0.0,0.0,Windhoek,
RP Burl,"Zahur Ahmed Chowdhury Stadium, Chattogram",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Chattogram,
RP Mitchell,"Coolidge Cricket Ground, Antigua",,0.0,,0.0,0.0,0.0,,,1.0,11.0,16.0,11.0,8.73,1.45,Coolidge,
RR Emrit,National Stadium,1.0,8.0,11.0,0.0,1.0,11.0,72.73,0.73,3.0,52.0,72.0,52.0,8.31,1.38,Karachi,
RR Hendricks,"Arnos Vale Ground, Kingstown, St Vincent",1.0,20.0,20.0,3.0,1.0,20.0,100.0,1.0,,,,,0.0,0.0,Kingstown,
RR Hendricks,"County Ground, Bristol",1.0,9.0,4.0,2.0,0.0,4.0,225.0,2.25,,,,,0.0,0.0,Bristol,
RR Hendricks,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,8.0,6.0,2.0,0.0,6.0,133.33,1.33,,,,,0.0,0.0,Visakhapatnam,
RR Hendricks,Gaddafi Stadium,3.0,54.0,43.0,9.0,0.0,43.0,125.58,1.26,,,,,0.0,0.0,Lahore,
RR Hendricks,"Gaddafi Stadium, Lahore",2.0,34.0,38.0,2.0,0.0,38.0,89.47,0.89,,,,,0.0,0.0,Lahore,
RR Hendricks,Harare Sports Club,2.0,3.0,9.0,0.0,0.0,9.0,33.33,0.33,,,,,0.0,0.0,,
RR Hendricks,"Kensington Oval, Bridgetown, Barbados",1.0,4.0,4.0,1.0,0.0,4.0,100.0,1.0,,,,,0.0,0.0,Bridgetown,
RR Hendricks,"Kingsmead, Durban",1.0,8.0,9.0,1.0,0.0,9.0,88.89,0.89,,,,,0.0,0.0,Durban,
RR Hendricks,M.Chinnaswamy Stadium,1.0,8.0,9.0,1.0,0.0,9.0,88.89,0.89,,,,,0.0,0.0,Bengaluru,
RR Hendricks,"Namibia Cricket Ground, Windhoek",1.0,1.0,4.0,0.0,0.0,4.0,25.0,0.25,,,,,0.0,0.0,Windhoek,
RR Hendricks,"Nassau County International Cricket Stadium, New York",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,New York,
RR Hendricks,Newlands,1.0,32.0,18.0,4.0,0.0,18.0,177.78,1.78,,,,,0.0,0.0,Cape Town,
RR Hendricks,"Punjab Cricket Association IS Bindra Stadium, Mohali",1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,,,,,0.0,0.0,Chandigarh,
RR Hendricks,Rawalpindi Cricket Stadium,1.0,60.0,41.0,5.0,1.0,41.0,146.34,1.46,,,,,0.0,0.0,,
RR Hendricks,"Sir Vivian Richards Stadium, North Sound, Antigua",1.0,7.0,3.0,0.0,1.0,3.0,233.33,2.33,,,,,0.0,0.0,North Sound,
RR Hendricks,"St George's Park, Gqeberha",2.0,55.0,34.0,10.0,1.0,34.0,161.76,1.62,,,,,0.0,0.0,Gqeberha,
RR Hendricks,SuperSport Park,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Centurion,
RR Hendricks,"SuperSport Park, Centurion",2.0,122.0,66.0,8.0,10.0,66.0,184.85,1.85,,,,,0.0,0.0,Centurion,
RR Hendricks,The Wanderers Stadium,1.0,21.0,16.0,3.0,0.0,16.0,131.25,1.31,,,,,0.0,0.0,Johannesburg,
RR Hendricks,"The Wanderers Stadium, Johannesburg",2.0,8.0,15.0,1.0,0.0,15.0,53.33,0.53,,,,,0.0,0.0,Johannesburg,
RR Hendricks,"Zayed Cricket Stadium, Abu Dhabi",1.0,4.0,5.0,1.0,0.0,5.0,80.0,0.8,,,,,0.0,0.0,Abu Dhabi,
RR Joshi,Prairie View Cricket Complex,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,19.0,18.0,19.0,5.68,0.95,Houston,
RR Pant,Arun Jaitley Stadium,1.0,15.0,13.0,2.0,0.0,13.0,115.38,1.15,,,,,0.0,0.0,Delhi,
RR Pant,"Bay Oval, Mount Maunganui",1.0,1.0,9.0,0.0,0.0,9.0,11.11,0.11,,,,,0.0,0.0,Mount Maunganui,
RR Pant,Dubai International Cricket Stadium,3.0,47.0,43.0,3.0,2.0,43.0,109.3,1.09,,,,,0.0,0.0,,
RR Pant,"McLean Park, Napier",1.0,3.0,1.0,0.0,0.0,1.0,300.0,3.0,,,,,0.0,0.0,Napier,
RR Pant,Melbourne Cricket Ground,1.0,2.0,3.0,0.0,0.0,3.0,66.67,0.67,,,,,0.0,0.0,,
RR Pant,"Nassau County International Cricket Stadium, New York",2.0,23.0,16.0,4.0,0.0,16.0,143.75,1.44,,,,,0.0,0.0,New York,
RR Pant,"R.Premadasa Stadium, Khettarama",1.0,5.0,3.0,1.0,0.0,3.0,166.67,1.67,,,,,0.0,0.0,Colombo,
RR Pant,"Sir Vivian Richards Stadium, North Sound, Antigua",1.0,34.0,19.0,4.0,2.0,19.0,178.95,1.79,,,,,0.0,0.0,North Sound,
RR Pant,"Vidarbha Cricket Association Stadium, Jamtha",1.0,4.0,7.0,0.0,0.0,7.0,57.14,0.57,,,,,0.0,0.0,Nagpur,
RR Patel,Dubai International Cricket Stadium,1.0,3.0,6.0,0.0,0.0,6.0,50.0,0.5,1.0,4.0,4.0,4.0,6.0,1.0,,
RR Patel,Gahanga International Cricket Stadium. Rwanda,1.0,29.0,11.0,2.0,3.0,11.0,263.64,2.64,1.0,9.0,13.0,9.0,8.67,1.44,Kigali City,
RR Patel,"Gymkhana Club Ground, Nairobi",3.0,19.0,6.0,0.0,3.0,6.0,316.67,3.17,2.0,12.0,23.0,12.0,11.5,1.92,Nairobi,
RR Patel,Harare Sports Club,1.0,9.0,13.0,0.0,0.0,13.0,69.23,0.69,,,,,0.0,0.0,,
RR Patel,ICC Global Cricket Academy,2.0,27.0,21.0,2.0,1.0,21.0,128.57,1.29,,,,,0.0,0.0,Dubai,
RR Patel,Integrated Polytechnic Regional Centre,1.0,7.0,4.0,0.0,1.0,4.0,175.0,1.75,,,,,0.0,0.0,Kigali City,
RR Patel,Lugogo Cricket Oval,1.0,12.0,4.0,0.0,2.0,4.0,300.0,3.0,,,,,0.0,0.0,Kampala,
RR Patel,Mombasa Sports Club Ground,1.0,8.0,10.0,1.0,0.0,10.0,80.0,0.8,,,,,0.0,0.0,,
RR Patel,Sharjah Cricket Stadium,1.0,8.0,4.0,0.0,1.0,4.0,200.0,2.0,,,,,0.0,0.0,Sharjah,
RR Patel,"Wanderers Cricket Ground, Windhoek",1.0,4.0,6.0,1.0,0.0,6.0,66.67,0.67,,,,,0.0,0.0,Windhoek,
RR Patel,"Willowmoore Park, Benoni",1.0,3.0,3.0,0.0,0.0,3.0,100.0,1.0,,,,,0.0,0.0,Benoni,
RR Rossouw,"Barsapara Cricket Stadium, Guwahati",1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Guwahati,
RR Rossouw,"Greenfield International Stadium, Thiruvananthapuram",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Thiruvananthapuram,
RR Rossouw,"Holkar Cricket Stadium, Indore",1.0,16.0,10.0,1.0,1.0,10.0,160.0,1.6,,,,,0.0,0.0,Indore,
RR Rossouw,Kingsmead,1.0,10.0,4.0,1.0,1.0,4.0,250.0,2.5,,,,,0.0,0.0,Durban,
RR Rossouw,Perth Stadium,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Perth,
RR Rossouw,Shere Bangla National Stadium,2.0,16.0,10.0,1.0,1.0,10.0,160.0,1.6,,,,,0.0,0.0,Mirpur,
RR Rossouw,SuperSport Park,1.0,3.0,4.0,0.0,0.0,4.0,75.0,0.75,,,,,0.0,0.0,Centurion,
RR Rossouw,Sydney Cricket Ground,2.0,60.0,35.0,6.0,3.0,35.0,171.43,1.71,,,,,0.0,0.0,,
RR Sarwan,Providence Stadium,1.0,6.0,7.0,0.0,0.0,7.0,85.71,0.86,,,,,0.0,0.0,Guyana,
RR Sharan,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,12.0,10.0,0.0,1.0,10.0,120.0,1.2,1.0,6.0,18.0,6.0,18.0,3.0,Al Amarat,
RR Simmonds,Sharjah Cricket Stadium,,0.0,,0.0,0.0,0.0,,,2.0,7.0,7.0,7.0,6.0,1.0,Sharjah,
RT Lyons,Dubai International Cricket Stadium,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,,
RTM Mendis,Pallekele International Cricket Stadium,2.0,3.0,5.0,0.0,0.0,5.0,60.0,0.6,1.0,14.0,16.0,14.0,6.86,1.14,Kandy,
RV Uthappa,Harare Sports Club,1.0,1.0,4.0,0.0,0.0,4.0,25.0,0.25,,,,,0.0,0.0,,
RV Viraj,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,1.0,3.0,0.0,0.0,3.0,33.33,0.33,1.0,3.0,3.0,3.0,6.0,1.0,Al Amarat,
RW Chakabva,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1.0,8.0,10.0,0.0,0.0,10.0,80.0,0.8,,,,,0.0,0.0,Brisbane,
RW Chakabva,Harare Sports Club,8.0,97.0,62.0,6.0,8.0,62.0,156.45,1.56,,,,,0.0,0.0,,
RW Chakabva,Indian Association Ground,1.0,4.0,9.0,1.0,0.0,9.0,44.44,0.44,,,,,0.0,0.0,Singapore,
RW Chakabva,Melbourne Cricket Ground,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,
RW Chakabva,Perth Stadium,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,Perth,
RW Chakabva,Shere Bangla National Stadium,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,Mirpur,
Raag Kapur,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1.0,3.0,2.0,0.0,0.0,2.0,150.0,1.5,1.0,4.0,5.0,4.0,7.5,1.25,Al Amarat,
Rafiulah Alokozai,"Moara Vlasiei Cricket Ground, Ilfov County",1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,0.0,0.0,Ilfov County,
Rafiullah,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),2.0,6.0,3.0,0.0,1.0,3.0,200.0,2.0,4.0,29.0,29.0,29.0,6.0,1.0,Al Amarat,
Rafiullah,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),1.0,1.0,1.0,0.0,0.0,1.0,100.0,1.0,,,,,0.0,0.0,Al Amarat,
Rafiullah,"Maple Leaf North-West Ground, King City",2.0,6.0,6.0,1.0,0.0,6.0,100.0,1.0,2.0,14.0,16.0,14.0,6.86,1.14,King City,
Raghav Dhawan,Harare Sports Club,1.0,1.0,2.0,0.0,0.0,2.0,50.0,0.5,,,,,0.0,0.0,,
Rakibul Hasan,Zhejiang University of Technology Cricket Field,2.0,10.0,2.0,1.0,1.0,2.0,500.0,5.0,2.0,7.0,13.0,7.0,11.14,1.86,Hangzhou,
Ramandeep Singh,"SuperSport Park, Centurion",1.0,15.0,6.0,1.0,1.0,6.0,250.0,2.5,,,,,0.0,0.0,Centurion,
Ramandeep Singh,"The Wanderers Stadium, Johannesburg",,0.0,,0.0,0.0,0.0,,,1.0,23.0,42.0,23.0,10.96,1.83,Johannesburg,
Rameez Shahzad,Sheikh Zayed Stadium,2.0,17.0,19.0,1.0,0.0,19.0,89.47,0.89,,,,,0.0,0.0,Abu Dhabi,
Ravi Bishnoi,"Barsapara Cricket Stadium, Guwahati",,0.0,,0.0,0.0,0.0,,,1.0,27.0,35.0,27.0,7.78,1.3,Guwahati,
Ravi Bishnoi,"Brian Lara Stadium, Tarouba, Trinidad",,0.0,,0.0,0.0,0.0,,,1.0,27.0,26.0,27.0,5.78,0.96,Tarouba,
Ravi Bishnoi,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",,0.0,,0.0,0.0,0.0,,,2.0,42.0,43.0,42.0,6.14,1.02,Lauderhill,
Ravi Bishnoi,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,54.0,24.0,13.5,2.25,Visakhapatnam,
Ravi Bishnoi,Dubai International Cricket Stadium,1.0,8.0,2.0,2.0,0.0,2.0,400.0,4.0,1.0,27.0,27.0,27.0,6.0,1.0,,
Ravi Bishnoi,"Eden Gardens, Kolkata",,0.0,,0.0,0.0,0.0,,,4.0,108.0,103.0,108.0,5.72,0.95,Kolkata,
Ravi Bishnoi,"Greenfield International Stadium, Thiruvananthapuram",,0.0,,0.0,0.0,0.0,,,1.0,25.0,32.0,25.0,7.68,1.28,Thiruvananthapuram,
Ravi Bishnoi,Harare Sports Club,1.0,9.0,8.0,2.0,0.0,8.0,112.5,1.12,5.0,116.0,109.0,116.0,5.64,0.94,,
Ravi Bishnoi,"Himachal Pradesh Cricket Association Stadium, Dharamsala",,0.0,,0.0,0.0,0.0,,,1.0,26.0,33.0,26.0,7.62,1.27,Dharamsala,
